# DM_mass_GeV = 5.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# total_trajectories = 58109
# captured_particles = 10054
# bincount_integration = conservative-hermite-radial-v1
# bincount_dense_position_tolerance_km = 1.391400e+00
# capture_rate = 0.17301967
# capture_rate_raw = 0.17301967
# capture_rate_err = 0.00156918
# capture_rate_raw_err = 0.00156918
# capture_rate_CI_95_lower = 0.16996571
# capture_rate_CI_95_upper = 0.17611686
# capture_rate_raw_CI_95_lower = 0.16996571
# capture_rate_raw_CI_95_upper = 0.17611686
# valid_trajectories = 58058
# completed_outward_escapes = 48004
# unresolved_not_captured_trajectories = 51
# numerical_failures = 56
# computational_truncations = 0
# initial_shift_failures = 0
# final_reflection_shift_failures = 0
# normal_mode_mpi_sync_interval = 64
# mpi_sync_rounds = 186
# final_mpi_round_trajectories = 256
# mpi_tail_trajectories = 10493
# capture_target_overshoot = 54
# total_scatterings = 129604
# average_scatterings = 2.230360185169
# simulation_time_seconds = 11.080737000000
# capture_rate_valid = 0.17317166
# capture_rate_valid_err = 0.00157042
# capture_rate_valid_CI_95_lower = 0.17011529
# capture_rate_valid_CI_95_upper = 0.17627127
# numerical_failure_rate = 0.00096371
# not_captured_bincount_samples = 48004
# excluded_incomplete_not_captured = 51
# bin_index  cap_dt[s]  cap_v2dt[km2/s]  cap_err_dt[s]  cap_err_v2dt[km2/s]  not_cap_dt[s]  not_cap_v2dt[km2/s]  not_cap_err_dt[s]  not_cap_err_v2dt[km2/s]
43	9.4114685424e+02	3.2422362098e+09	6.1129461264e+01	2.4375508350e+08	1.2340985520e+02	6.8675557977e+08	1.7708169478e+01	9.9680053105e+07
44	9.4630356784e+02	3.2272079870e+09	5.8553157584e+01	2.1503457524e+08	1.1575192666e+02	6.6222668110e+08	1.5870731450e+01	9.3153959419e+07
45	1.0259813747e+03	3.4320303829e+09	6.4752697459e+01	2.3162150169e+08	1.1594213495e+02	6.2975714895e+08	1.5596493777e+01	8.2140027291e+07
46	1.0183693073e+03	3.4155988173e+09	6.3119218643e+01	2.1575651458e+08	1.2600596392e+02	6.8771645798e+08	1.8130651669e+01	9.3120810848e+07
47	1.1362339932e+03	3.6739971979e+09	8.0570660727e+01	2.3416125810e+08	1.3256350579e+02	7.2200343714e+08	1.8723919851e+01	9.9820446961e+07
48	1.1746318271e+03	3.9604154200e+09	7.2077175833e+01	2.5466495505e+08	1.4352346447e+02	7.5136340584e+08	2.0401141369e+01	1.0247572434e+08
49	1.1806408687e+03	4.1229353612e+09	7.0722332329e+01	2.6350113709e+08	1.4585441535e+02	7.7707151794e+08	1.9701229395e+01	1.0140528258e+08
50	1.2432221231e+03	4.4492243645e+09	7.3475969889e+01	2.7473088004e+08	1.3794780907e+02	7.5186400077e+08	1.7692897469e+01	9.5144623621e+07
51	1.2629300014e+03	4.6713927409e+09	7.0898907599e+01	2.9949331234e+08	1.4251324188e+02	7.6525345787e+08	1.8616690190e+01	9.6588982513e+07
52	1.3344183828e+03	4.5280886046e+09	8.0373631619e+01	2.6738698132e+08	1.6353839801e+02	9.0708055006e+08	2.2320019300e+01	1.2582792616e+08
53	1.3451455766e+03	4.7215234242e+09	7.4119379318e+01	2.7447357944e+08	1.6589867290e+02	8.7864696659e+08	2.1228437236e+01	1.0691969032e+08
54	1.4048313466e+03	4.8514452990e+09	7.9412402061e+01	2.7875270323e+08	1.7728319631e+02	9.7146992638e+08	2.2100663310e+01	1.2239669487e+08
55	1.5344107359e+03	5.3174219253e+09	8.4068027538e+01	3.0129597617e+08	1.9038833840e+02	1.0693839723e+09	2.3152866918e+01	1.3617870331e+08
56	1.5788979358e+03	5.4671937584e+09	8.4427091077e+01	3.0276372809e+08	1.9047233099e+02	1.0355010139e+09	2.4143204229e+01	1.2658116334e+08
57	1.5725525032e+03	5.3934812327e+09	8.1161794197e+01	2.9848497050e+08	1.8425669988e+02	1.0023941585e+09	2.1867435745e+01	1.1703476370e+08
58	1.6229407762e+03	5.6688753102e+09	8.0127445242e+01	3.0684887392e+08	1.8532894954e+02	1.0209402498e+09	2.1499146178e+01	1.1930066927e+08
59	1.6871501659e+03	5.8581537062e+09	8.1352525935e+01	3.0350698076e+08	1.9228593688e+02	1.0568759503e+09	2.3153744167e+01	1.2909731968e+08
60	1.7342941419e+03	6.1164223621e+09	8.1061140013e+01	3.1364932086e+08	1.9939243281e+02	1.1218861003e+09	2.2139706248e+01	1.3668912918e+08
61	1.7516915309e+03	6.0935706997e+09	8.2505307225e+01	3.0230026494e+08	2.2817032922e+02	1.2699716825e+09	2.3941728058e+01	1.4796905978e+08
62	1.8274100749e+03	6.5013273958e+09	8.4744937474e+01	3.1922725312e+08	2.4397792089e+02	1.2910509709e+09	2.6087671648e+01	1.3838803735e+08
