# DaMaSCUS-SUN evaporation times
# format_version = 3
# DM_mass_GeV = 1.000000e-02
# DM_sigma_cm2 = 1.000000e-35
# sorted_by = lifetime_unbinding_sec rank trajectory_id
# rank trajectory_id lifetime_unbinding_sec
3	7627	1.9540216328e+01
1	324	1.9618793906e+01
0	9811	1.9634137469e+01
1	14891	1.9702548942e+01
0	9245	1.9703703817e+01
0	11847	1.9794104151e+01
3	10202	1.9807050004e+01
1	2181	1.9879385680e+01
0	10452	1.9943659184e+01
0	12149	1.9955085796e+01
0	13840	1.9980842824e+01
2	11612	2.0136353693e+01
0	196	2.0148487419e+01
2	12938	2.0164871317e+01
0	9286	2.0197749054e+01
0	10369	2.0207082393e+01
0	4721	2.0222859154e+01
0	17124	2.0273048773e+01
3	17232	2.0310195458e+01
2	16728	2.0321576107e+01
2	4650	2.0337351720e+01
2	14233	2.0387456616e+01
2	6906	2.0389183123e+01
3	8185	2.0411007521e+01
1	2210	2.0527394380e+01
0	5255	2.0542217973e+01
3	8276	2.0582821224e+01
1	4197	2.0598289409e+01
1	14503	2.0679474771e+01
0	2443	2.0683485711e+01
1	12751	2.0698326736e+01
0	7421	2.0735463452e+01
2	12983	2.0739152042e+01
0	16758	2.0792543596e+01
3	17143	2.0857720193e+01
2	10064	2.0915607402e+01
2	2509	2.0931039772e+01
2	7590	2.0948788414e+01
1	7243	2.0965155286e+01
0	17391	2.0997400663e+01
0	10300	2.1029030046e+01
1	6236	2.1056812914e+01
3	11534	2.1146435951e+01
0	6101	2.1185815048e+01
2	13484	2.1186464519e+01
0	11584	2.1212854311e+01
0	15139	2.1354467493e+01
0	4164	2.1385535957e+01
2	9097	2.1607081070e+01
2	2962	2.1616113353e+01
0	3510	2.1645775320e+01
1	15422	2.1720633060e+01
1	16245	2.1750910874e+01
3	17248	2.1761852828e+01
2	1412	2.1772136292e+01
1	5418	2.1833139011e+01
0	8635	2.1863783156e+01
3	8253	2.1890018494e+01
3	13105	2.1945486541e+01
0	4912	2.2102661486e+01
3	17058	2.2278477968e+01
3	7387	2.2297721690e+01
2	1992	2.2302450018e+01
2	12089	2.2393526001e+01
2	13225	2.2430253518e+01
0	5974	2.2596443220e+01
0	15266	2.2613013378e+01
3	5418	2.2660669289e+01
3	9383	2.2718571670e+01
1	15090	2.2735240549e+01
3	10890	2.2762535449e+01
0	5319	2.2846191814e+01
2	7972	2.2998043534e+01
1	15113	2.3045257403e+01
0	8225	2.3118319716e+01
0	9126	2.3120026093e+01
3	6950	2.3140793171e+01
1	9208	2.3159028052e+01
1	12635	2.3203068292e+01
2	12623	2.3204689133e+01
2	1395	2.3267651124e+01
3	3685	2.3326784280e+01
1	4345	2.3361893621e+01
0	9386	2.3398613948e+01
0	11290	2.3460688619e+01
0	6999	2.3463903999e+01
3	74	2.3578342075e+01
0	10094	2.3626708387e+01
2	12841	2.3659543410e+01
0	14149	2.3665801092e+01
1	15357	2.3716539598e+01
2	13519	2.3725292585e+01
3	9792	2.3742667187e+01
0	7060	2.3747430698e+01
0	876	2.3840006572e+01
2	10802	2.3849135259e+01
0	1035	2.3903879790e+01
0	15708	2.3916245131e+01
1	9593	2.3973141654e+01
1	16054	2.3978612803e+01
0	7370	2.4030608231e+01
2	13932	2.4041063299e+01
0	6793	2.4055870851e+01
1	10320	2.4092558052e+01
1	6434	2.4104436520e+01
3	13998	2.4112329548e+01
0	10258	2.4120973117e+01
3	935	2.4122545487e+01
3	2002	2.4128653574e+01
0	11780	2.4191458806e+01
2	7124	2.4266731834e+01
1	15350	2.4268247211e+01
3	6947	2.4369248742e+01
1	13429	2.4423499596e+01
0	12865	2.4485402006e+01
3	15984	2.4494130507e+01
2	7303	2.4526241700e+01
1	5462	2.4544397238e+01
1	2233	2.4556999040e+01
0	11391	2.4563316198e+01
3	475	2.4579640283e+01
0	984	2.4687866202e+01
3	1111	2.4715048168e+01
3	16473	2.4736940295e+01
1	3347	2.4748822103e+01
1	6546	2.4758178130e+01
2	2925	2.4774614277e+01
2	8086	2.4816301110e+01
1	14193	2.4877575397e+01
2	9128	2.4943248963e+01
1	4706	2.5040708424e+01
0	13120	2.5187088181e+01
1	11231	2.5252365297e+01
2	5344	2.5292382696e+01
3	13309	2.5308417713e+01
2	910	2.5332956296e+01
1	5381	2.5360868029e+01
1	3409	2.5377530333e+01
3	7116	2.5392595575e+01
0	6521	2.5441747789e+01
1	12932	2.5454449203e+01
2	7612	2.5537083913e+01
3	12858	2.5552285149e+01
3	16187	2.5617638484e+01
0	15801	2.5630333707e+01
3	16103	2.5654815988e+01
1	7975	2.5671033848e+01
0	14857	2.5722586712e+01
1	11146	2.5813482947e+01
3	1428	2.5922166391e+01
0	3505	2.5953541699e+01
3	10629	2.6072476564e+01
1	14144	2.6237867626e+01
3	13075	2.6259564368e+01
1	13002	2.6295650071e+01
2	2189	2.6315636096e+01
0	16464	2.6345065750e+01
2	13792	2.6359220421e+01
1	3171	2.6400686345e+01
